,id,bdate,bmonth,dandm
2997,144114,10,2,"10,2"
2998,144129,21,7,"21,7"
2999,144197,10,11,"10,11"
3000,144218,19,7,"19,7"
3001,144422,24,3,"24,3"
3002,144558,23,6,"23,6"
3003,144624,22,2,"22,2"
3004,144698,26,9,"26,9"
3005,144766,7,8,"7,8"
3006,144803,10,9,"10,9"
3007,144804,28,4,"28,4"
3008,144816,8,1,"8,1"
3009,144820,17,5,"17,5"
3010,144826,27,2,"27,2"
3011,144900,27,8,"27,8"
3012,144916,9,6,"9,6"
3013,145070,21,12,"21,12"
3014,145090,6,4,"6,4"
3015,145125,10,6,"10,6"
3016,145128,16,2,"16,2"
3017,145167,13,12,"13,12"
3018,145271,3,4,"3,4"
3019,145331,23,1,"23,1"
3020,145408,19,2,"19,2"
3021,145443,14,8,"14,8"
3022,145452,23,9,"23,9"
3023,145482,22,3,"22,3"
3024,145584,14,2,"14,2"
3025,145704,23,7,"23,7"
3026,145767,7,10,"7,10"
3027,145914,22,11,"22,11"
3028,145953,17,10,"17,10"
3029,145954,10,7,"10,7"
3030,145969,6,10,"6,10"
3031,146083,9,8,"9,8"
3032,146139,3,11,"3,11"
3033,146147,5,4,"5,4"
3034,146150,27,5,"27,5"
3035,146179,9,7,"9,7"
3036,146195,2,3,"2,3"
3037,146198,18,8,"18,8"
3038,146213,4,7,"4,7"
3039,146350,30,7,"30,7"
3040,146415,19,12,"19,12"
3041,146419,11,7,"11,7"
3042,146435,18,1,"18,1"
3043,146476,21,2,"21,2"
3044,146606,20,2,"20,2"
3045,146672,27,10,"27,10"
3046,146713,19,1,"19,1"
3047,146720,1,6,"1,6"
3048,146763,2,9,"2,9"
3049,146817,9,9,"9,9"
3050,146837,2,5,"2,5"
3051,146886,7,3,"7,3"
3052,146891,19,12,"19,12"
3053,147032,18,8,"18,8"
3054,147099,5,7,"5,7"
3055,147123,7,12,"7,12"
3056,147249,7,1,"7,1"
3057,147255,24,1,"24,1"
3058,147268,21,8,"21,8"
3059,147300,23,7,"23,7"
3060,147367,29,9,"29,9"
3061,147395,7,8,"7,8"
3062,147404,13,2,"13,2"
3063,147453,12,3,"12,3"
3064,147476,23,9,"23,9"
3065,147553,23,2,"23,2"
3066,147575,9,5,"9,5"
3067,147578,28,6,"28,6"
3068,147605,18,7,"18,7"
3069,147650,30,10,"30,10"
3070,147692,17,8,"17,8"
3071,147723,7,7,"7,7"
3072,147738,27,1,"27,1"
3073,147779,16,6,"16,6"
3074,147854,15,3,"15,3"
3075,147888,12,7,"12,7"
3076,147893,18,10,"18,10"
3077,147903,26,11,"26,11"
3078,147934,8,1,"8,1"
3079,147943,20,7,"20,7"
3080,147946,11,6,"11,6"
3081,147950,5,1,"5,1"
3082,147968,22,5,"22,5"
3083,148125,14,5,"14,5"
3084,148127,25,9,"25,9"
3085,148205,26,8,"26,8"
3086,148252,25,3,"25,3"
3087,148358,18,1,"18,1"
3088,148372,19,4,"19,4"
3089,148422,1,5,"1,5"
3090,148534,12,7,"12,7"
3091,148554,11,1,"11,1"
3092,148575,3,8,"3,8"
3093,148643,25,1,"25,1"
3094,148683,20,2,"20,2"
3095,148708,29,11,"29,11"
3096,148840,14,6,"14,6"
3097,148886,7,5,"7,5"
3098,148908,17,1,"17,1"
3099,148941,24,7,"24,7"
3100,149001,9,5,"9,5"
3101,149051,4,11,"4,11"
3102,149151,20,4,"20,4"
3103,149155,1,8,"1,8"
3104,149317,21,2,"21,2"
3105,149332,4,5,"4,5"
3106,149353,13,10,"13,10"
3107,149361,25,12,"25,12"
3108,149430,1,11,"1,11"
3109,149438,20,11,"20,11"
3110,149447,10,12,"10,12"
3111,149458,16,11,"16,11"
3112,149495,28,7,"28,7"
3113,149498,24,6,"24,6"
3114,149553,9,10,"9,10"
3115,149577,19,3,"19,3"
3116,149663,27,3,"27,3"
3117,149719,17,4,"17,4"
3118,149729,5,1,"5,1"
3119,149804,3,10,"3,10"
3120,149902,28,5,"28,5"
3121,149905,6,9,"6,9"
3122,149914,22,1,"22,1"
3123,149919,30,10,"30,10"
3124,149920,8,6,"8,6"
3125,149989,27,2,"27,2"
3126,150029,19,7,"19,7"
3127,150217,27,3,"27,3"
3128,150348,29,6,"29,6"
3129,150389,7,3,"7,3"
3130,150484,25,5,"25,5"
3131,150498,10,11,"10,11"
3132,150539,30,6,"30,6"
3133,150574,21,2,"21,2"
3134,150589,12,9,"12,9"
3135,150614,27,7,"27,7"
3136,150639,27,12,"27,12"
3137,150699,20,4,"20,4"
3138,150741,21,4,"21,4"
3139,150832,26,7,"26,7"
3140,150845,8,10,"8,10"
3141,150893,11,5,"11,5"
3142,150897,9,8,"9,8"
3143,150957,8,9,"8,9"
3144,150961,3,2,"3,2"
3145,150972,18,5,"18,5"
3146,151010,18,5,"18,5"
3147,151061,25,12,"25,12"
3148,151122,25,11,"25,11"
3149,151133,17,7,"17,7"
3150,151212,8,1,"8,1"
3151,151230,7,5,"7,5"
3152,151242,4,1,"4,1"
3153,151243,29,2,"29,2"
3154,151251,9,1,"9,1"
3155,151267,26,5,"26,5"
3156,151304,5,7,"5,7"
3157,151406,18,2,"18,2"
3158,151444,4,9,"4,9"
3159,151461,10,8,"10,8"
3160,151463,11,3,"11,3"
3161,151487,22,2,"22,2"
3162,151541,7,1,"7,1"
3163,151554,23,4,"23,4"
3164,151573,8,12,"8,12"
3165,151585,11,4,"11,4"
3166,151614,12,6,"12,6"
3167,151684,14,10,"14,10"
3168,151757,31,10,"31,10"
3169,151774,18,1,"18,1"
3170,151791,3,7,"3,7"
3171,151869,5,6,"5,6"
3172,151890,7,10,"7,10"
3173,151965,19,6,"19,6"
3174,151970,20,10,"20,10"
3175,152039,3,5,"3,5"
3176,152067,24,2,"24,2"
3177,152158,21,11,"21,11"
3178,152239,21,10,"21,10"
3179,152309,10,12,"10,12"
3180,152475,18,9,"18,9"
3181,152479,29,5,"29,5"
3182,152510,20,1,"20,1"
3183,152576,12,5,"12,5"
3184,152685,15,6,"15,6"
3185,152730,4,6,"4,6"
3186,152829,8,1,"8,1"
3187,152925,5,2,"5,2"
3188,153024,30,12,"30,12"
3189,153032,24,12,"24,12"
3190,153129,24,4,"24,4"
3191,153136,11,12,"11,12"
3192,153148,8,1,"8,1"
3193,153167,15,8,"15,8"
3194,153183,16,1,"16,1"
3195,153286,29,4,"29,4"
3196,153437,30,3,"30,3"
3197,153438,10,2,"10,2"
3198,153449,14,7,"14,7"
3199,153482,2,12,"2,12"
3200,153491,19,11,"19,11"
3201,153516,2,8,"2,8"
3202,153531,9,9,"9,9"
3203,153604,8,8,"8,8"
3204,153658,20,3,"20,3"
3205,153685,2,10,"2,10"
3206,153801,16,12,"16,12"
3207,153819,1,3,"1,3"
3208,153872,31,3,"31,3"
3209,153907,28,11,"28,11"
3210,153935,16,11,"16,11"
3211,153943,2,3,"2,3"
3212,153968,17,9,"17,9"
3213,154058,31,8,"31,8"
3214,154063,5,4,"5,4"
3215,154114,19,7,"19,7"
3216,154119,24,8,"24,8"
3217,154136,5,5,"5,5"
3218,154163,28,11,"28,11"
3219,154181,11,8,"11,8"
3220,154280,12,8,"12,8"
3221,154285,22,2,"22,2"
3222,154321,14,2,"14,2"
3223,154364,13,4,"13,4"
3224,154552,5,7,"5,7"
3225,154591,23,2,"23,2"
3226,154595,2,3,"2,3"
3227,154766,28,8,"28,8"
3228,154847,2,6,"2,6"
3229,154860,12,9,"12,9"
3230,154874,23,8,"23,8"
3231,154944,19,2,"19,2"
3232,154988,17,9,"17,9"
3233,155092,16,10,"16,10"
3234,155100,15,4,"15,4"
3235,155140,4,1,"4,1"
3236,155157,24,8,"24,8"
3237,155162,28,2,"28,2"
3238,155182,29,3,"29,3"
3239,155202,27,5,"27,5"
3240,155225,19,1,"19,1"
3241,155245,3,1,"3,1"
3242,155379,6,12,"6,12"
3243,155402,5,12,"5,12"
3244,155436,17,12,"17,12"
3245,155442,11,5,"11,5"
3246,155453,12,5,"12,5"
3247,155513,18,7,"18,7"
3248,155576,11,2,"11,2"
3249,155578,11,2,"11,2"
3250,155610,20,4,"20,4"
3251,155613,20,4,"20,4"
3252,155704,3,6,"3,6"
3253,155706,7,6,"7,6"
3254,155806,26,9,"26,9"
3255,155892,27,4,"27,4"
3256,155906,1,11,"1,11"
3257,155950,19,11,"19,11"
3258,155967,31,7,"31,7"
3259,155974,9,9,"9,9"
3260,156013,7,4,"7,4"
3261,156028,8,2,"8,2"
3262,156045,8,1,"8,1"
3263,156059,27,9,"27,9"
3264,156073,2,10,"2,10"
3265,156196,2,9,"2,9"
3266,156198,25,6,"25,6"
3267,156266,21,9,"21,9"
3268,156312,17,1,"17,1"
3269,156314,8,1,"8,1"
3270,156334,24,4,"24,4"
3271,156370,27,3,"27,3"
3272,156376,13,4,"13,4"
3273,156406,30,3,"30,3"
3274,156437,27,3,"27,3"
3275,156471,13,7,"13,7"
3276,156477,25,4,"25,4"
3277,156546,29,8,"29,8"
3278,156594,30,10,"30,10"
3279,156623,21,8,"21,8"
3280,156678,19,5,"19,5"
3281,156829,26,11,"26,11"
3282,156898,3,9,"3,9"
3283,156979,4,5,"4,5"
3284,156993,20,6,"20,6"
3285,156996,9,3,"9,3"
3286,157092,31,5,"31,5"
3287,157109,1,4,"1,4"
3288,157200,5,6,"5,6"
3289,157205,27,4,"27,4"
3290,157251,8,10,"8,10"
3291,157317,7,9,"7,9"
3292,157493,10,6,"10,6"
3293,157524,14,3,"14,3"
3294,157528,31,5,"31,5"
3295,157589,28,5,"28,5"
3296,157709,18,4,"18,4"
3297,157731,15,2,"15,2"
3298,157732,14,8,"14,8"
3299,157739,21,2,"21,2"
3300,157816,20,4,"20,4"
3301,157997,20,9,"20,9"
3302,158094,10,11,"10,11"
3303,158118,10,4,"10,4"
3304,158140,6,8,"6,8"
3305,158143,5,8,"5,8"
3306,158153,1,4,"1,4"
3307,158180,5,5,"5,5"
3308,158213,14,11,"14,11"
3309,158286,22,1,"22,1"
3310,158289,25,10,"25,10"
3311,158350,6,4,"6,4"
3312,158398,10,2,"10,2"
3313,158411,6,5,"6,5"
3314,158491,11,3,"11,3"
3315,158522,28,8,"28,8"
3316,158690,2,9,"2,9"
3317,158767,30,4,"30,4"
3318,158784,10,10,"10,10"
3319,158884,28,12,"28,12"
3320,158886,28,12,"28,12"
3321,158904,4,2,"4,2"
3322,158926,10,5,"10,5"
3323,158939,8,7,"8,7"
3324,159153,31,7,"31,7"
3325,159296,6,9,"6,9"
3326,159304,18,7,"18,7"
3327,159313,22,2,"22,2"
3328,159342,1,12,"1,12"
3329,159358,1,3,"1,3"
3330,159399,18,8,"18,8"
3331,159445,7,12,"7,12"
3332,159465,29,10,"29,10"
3333,159623,31,1,"31,1"
3334,159650,9,9,"9,9"
3335,159755,27,2,"27,2"
3336,159851,20,7,"20,7"
3337,159896,24,7,"24,7"
3338,159920,16,8,"16,8"
3339,159956,19,4,"19,4"
3340,159990,21,3,"21,3"
3341,160007,16,6,"16,6"
3342,160021,6,9,"6,9"
3343,160062,30,10,"30,10"
3344,160151,29,5,"29,5"
3345,160171,4,5,"4,5"
3346,160175,3,8,"3,8"
3347,160190,13,11,"13,11"
3348,160213,9,4,"9,4"
3349,160309,25,1,"25,1"
3350,160363,30,6,"30,6"
3351,160377,18,1,"18,1"
3352,160415,1,12,"1,12"
3353,160420,1,10,"1,10"
3354,160461,11,12,"11,12"
3355,160496,29,12,"29,12"
3356,160498,2,7,"2,7"
3357,160596,18,8,"18,8"
3358,160663,11,8,"11,8"
3359,160693,16,5,"16,5"
3360,160880,12,5,"12,5"
3361,160922,12,9,"12,9"
3362,160936,6,11,"6,11"
3363,160975,15,4,"15,4"
3364,161194,9,11,"9,11"
3365,161240,21,4,"21,4"
3366,161242,25,7,"25,7"
3367,161287,7,6,"7,6"
3368,161288,7,5,"7,5"
3369,161346,23,12,"23,12"
3370,161348,29,8,"29,8"
3371,161382,9,1,"9,1"
3372,161443,10,6,"10,6"
3373,161566,4,12,"4,12"
3374,161592,23,9,"23,9"
3375,161659,20,11,"20,11"
3376,161732,22,5,"22,5"
3377,161738,27,1,"27,1"
3378,161805,20,11,"20,11"
3379,161824,30,3,"30,3"
3380,161892,24,9,"24,9"
3381,161904,30,4,"30,4"
3382,162014,4,9,"4,9"
3383,162037,14,10,"14,10"
3384,162142,19,10,"19,10"
3385,162181,10,11,"10,11"
3386,162189,29,9,"29,9"
3387,162268,10,8,"10,8"
3388,162520,12,9,"12,9"
3389,162571,28,10,"28,10"
3390,162625,20,5,"20,5"
3391,162715,8,5,"8,5"
3392,162869,4,4,"4,4"
3393,162883,21,8,"21,8"
3394,162922,1,3,"1,3"
3395,162943,22,2,"22,2"
3396,162944,9,9,"9,9"
3397,163067,29,11,"29,11"
3398,163117,20,1,"20,1"
3399,163188,28,2,"28,2"
3400,163211,16,8,"16,8"
3401,163264,7,12,"7,12"
3402,163289,12,7,"12,7"
3403,163370,22,8,"22,8"
3404,163455,26,12,"26,12"
3405,163472,5,9,"5,9"
3406,163492,24,6,"24,6"
3407,163498,26,3,"26,3"
3408,163516,18,8,"18,8"
3409,163526,6,3,"6,3"
3410,163531,10,11,"10,11"
3411,163563,26,10,"26,10"
3412,163582,29,12,"29,12"
3413,163597,8,11,"8,11"
3414,163633,6,5,"6,5"
3415,163727,18,7,"18,7"
3416,163878,10,9,"10,9"
3417,163899,6,3,"6,3"
3418,163901,27,8,"27,8"
3419,163949,22,11,"22,11"
3420,163991,22,5,"22,5"
3421,163992,3,6,"3,6"
3422,164071,21,11,"21,11"
3423,164075,17,9,"17,9"
3424,164079,10,6,"10,6"
3425,164102,24,11,"24,11"
3426,164148,9,1,"9,1"
3427,164159,27,4,"27,4"
3428,164227,15,7,"15,7"
3429,164261,30,5,"30,5"
3430,164305,15,6,"15,6"
3431,164450,20,5,"20,5"
3432,164499,11,4,"11,4"
3433,164513,8,11,"8,11"
3434,164518,1,11,"1,11"
3435,164520,22,1,"22,1"
3436,164529,24,3,"24,3"
3437,164531,18,2,"18,2"
3438,164559,21,3,"21,3"
3439,164573,24,3,"24,3"
3440,164577,3,2,"3,2"
3441,164581,24,11,"24,11"
3442,164586,2,8,"2,8"
3443,164633,23,8,"23,8"
3444,164639,26,12,"26,12"
3445,164701,16,1,"16,1"
3446,164720,4,10,"4,10"
3447,164760,1,4,"1,4"
3448,164900,29,9,"29,9"
3449,164927,14,11,"14,11"
3450,164956,25,10,"25,10"
3451,164962,11,5,"11,5"
3452,165010,13,8,"13,8"
3453,165037,3,11,"3,11"
3454,165082,30,1,"30,1"
3455,165107,10,9,"10,9"
3456,165123,28,12,"28,12"
3457,165158,23,9,"23,9"
3458,165159,13,4,"13,4"
3459,165215,22,9,"22,9"
3460,165235,13,1,"13,1"
3461,165278,14,2,"14,2"
3462,165408,25,7,"25,7"
3463,165431,3,3,"3,3"
3464,165443,11,12,"11,12"
3465,165598,4,1,"4,1"
3466,165631,13,5,"13,5"
3467,165664,25,2,"25,2"
3468,165666,4,6,"4,6"
3469,165688,22,3,"22,3"
3470,165689,30,5,"30,5"
3471,165727,22,9,"22,9"
3472,165840,20,9,"20,9"
3473,165895,17,8,"17,8"
3474,166039,14,5,"14,5"
3475,166051,1,9,"1,9"
3476,166115,10,10,"10,10"
3477,166162,3,9,"3,9"
3478,166163,7,2,"7,2"
3479,166171,11,5,"11,5"
3480,166189,25,12,"25,12"
3481,166239,23,4,"23,4"
3482,166249,11,1,"11,1"
3483,166297,9,2,"9,2"
3484,166506,30,12,"30,12"
3485,166578,31,10,"31,10"
3486,166602,28,9,"28,9"
3487,166647,1,4,"1,4"
3488,166690,22,11,"22,11"
3489,166705,7,9,"7,9"
3490,166720,28,9,"28,9"
3491,166760,6,4,"6,4"
3492,166775,12,7,"12,7"
3493,166778,6,9,"6,9"
3494,166922,27,2,"27,2"
3495,166950,15,3,"15,3"
3496,166972,26,7,"26,7"
3497,167047,6,9,"6,9"
3498,167055,14,7,"14,7"
3499,167080,25,4,"25,4"
3500,167081,19,10,"19,10"
3501,167175,27,7,"27,7"
3502,167254,10,3,"10,3"
3503,167291,12,3,"12,3"
3504,167310,13,5,"13,5"
3505,167363,10,10,"10,10"
3506,167404,1,6,"1,6"
3507,167433,1,12,"1,12"
3508,167507,1,8,"1,8"
3509,167578,15,11,"15,11"
3510,167641,31,1,"31,1"
3511,167736,25,2,"25,2"
3512,167790,29,5,"29,5"
3513,167867,16,3,"16,3"
3514,167878,5,1,"5,1"
3515,167938,23,10,"23,10"
3516,167958,10,4,"10,4"
3517,168150,14,6,"14,6"
3518,168180,11,1,"11,1"
3519,168191,27,4,"27,4"
3520,168211,20,10,"20,10"
3521,168229,13,11,"13,11"
3522,168305,22,5,"22,5"
3523,168377,27,6,"27,6"
3524,168478,28,9,"28,9"
3525,168603,9,2,"9,2"
3526,168625,1,2,"1,2"
3527,168699,29,8,"29,8"
3528,168835,9,6,"9,6"
3529,168852,8,2,"8,2"
3530,168891,20,2,"20,2"
3531,168905,14,3,"14,3"
3532,168914,6,8,"6,8"
3533,168949,6,1,"6,1"
3534,168959,12,6,"12,6"
3535,169028,19,5,"19,5"
3536,169051,15,12,"15,12"
3537,169064,11,7,"11,7"
3538,169141,29,1,"29,1"
3539,169320,15,3,"15,3"
3540,169337,10,6,"10,6"
3541,169342,27,7,"27,7"
3542,169352,2,4,"2,4"
3543,169492,26,10,"26,10"
3544,169550,15,7,"15,7"
3545,169569,21,11,"21,11"
3546,169597,4,2,"4,2"
3547,169657,7,7,"7,7"
3548,169732,21,6,"21,6"
3549,169801,29,4,"29,4"
3550,169852,2,6,"2,6"
3551,169856,23,11,"23,11"
3552,169902,31,10,"31,10"
3553,169932,17,2,"17,2"
3554,169939,15,5,"15,5"
3555,169995,6,4,"6,4"
3556,170010,17,6,"17,6"
3557,170170,4,9,"4,9"
3558,170197,21,3,"21,3"
3559,170205,2,9,"2,9"
3560,170350,24,4,"24,4"
3561,170396,4,7,"4,7"
3562,170397,30,5,"30,5"
3563,170473,12,8,"12,8"
3564,170530,4,10,"4,10"
3565,170647,8,12,"8,12"
3566,170833,27,4,"27,4"
3567,170836,12,5,"12,5"
3568,170963,5,3,"5,3"
3569,171163,9,10,"9,10"
3570,171170,5,9,"5,9"
3571,171241,17,3,"17,3"
3572,171257,18,3,"18,3"
3573,171321,17,11,"17,11"
3574,171360,4,2,"4,2"
3575,171475,2,7,"2,7"
3576,171484,2,6,"2,6"
3577,171579,1,6,"1,6"
3578,171729,24,3,"24,3"
3579,171747,2,11,"2,11"
3580,171866,7,2,"7,2"
3581,171965,11,5,"11,5"
3582,171970,7,5,"7,5"
3583,171978,16,7,"16,7"
3584,172053,4,3,"4,3"
3585,172072,19,12,"19,12"
3586,172116,10,10,"10,10"
3587,172144,11,4,"11,4"
3588,172165,19,12,"19,12"
3589,172200,4,6,"4,6"
3590,172310,31,10,"31,10"
3591,172331,4,12,"4,12"
3592,172357,13,11,"13,11"
3593,172369,22,11,"22,11"
3594,172421,15,5,"15,5"
3595,172430,4,3,"4,3"
3596,172437,24,10,"24,10"
3597,172448,21,4,"21,4"
3598,172452,23,9,"23,9"
3599,172533,12,5,"12,5"
3600,172549,4,9,"4,9"
3601,172571,11,5,"11,5"
3602,172593,8,9,"8,9"
3603,172636,6,11,"6,11"
3604,172647,23,5,"23,5"
3605,172703,16,7,"16,7"
3606,172712,31,8,"31,8"
3607,172738,20,12,"20,12"
3608,172816,20,1,"20,1"
3609,172867,1,3,"1,3"
3610,172912,18,9,"18,9"
3611,172938,13,5,"13,5"
3612,172949,7,7,"7,7"
3613,172980,11,3,"11,3"
3614,172989,9,1,"9,1"
3615,173054,20,11,"20,11"
3616,173066,19,11,"19,11"
3617,173121,18,12,"18,12"
3618,173289,2,10,"2,10"
3619,173314,19,5,"19,5"
3620,173323,28,12,"28,12"
3621,173394,2,9,"2,9"
3622,173455,26,5,"26,5"
3623,173457,4,12,"4,12"
3624,173535,23,7,"23,7"
3625,173562,4,11,"4,11"
3626,173604,8,8,"8,8"
3627,173638,28,11,"28,11"
3628,173653,7,11,"7,11"
3629,173666,12,8,"12,8"
3630,173750,31,10,"31,10"
3631,173752,25,11,"25,11"
3632,173771,23,6,"23,6"
3633,173849,11,10,"11,10"
3634,173943,23,9,"23,9"
3635,174004,1,10,"1,10"
3636,174020,15,8,"15,8"
3637,174048,1,1,"1,1"
3638,174088,27,4,"27,4"
3639,174200,27,8,"27,8"
3640,174257,29,8,"29,8"
3641,174390,21,3,"21,3"
3642,174470,7,5,"7,5"
3643,174472,21,10,"21,10"
3644,174481,13,9,"13,9"
3645,174504,11,12,"11,12"
3646,174536,24,1,"24,1"
3647,174541,8,2,"8,2"
3648,174590,26,3,"26,3"
3649,174604,1,10,"1,10"
3650,174675,15,4,"15,4"
3651,174789,11,6,"11,6"
3652,174805,26,2,"26,2"
3653,174840,20,2,"20,2"
3654,174846,21,7,"21,7"
3655,174959,24,2,"24,2"
3656,174969,22,10,"22,10"
3657,175034,15,3,"15,3"
3658,175120,10,2,"10,2"
3659,175181,23,5,"23,5"
3660,175239,25,7,"25,7"
3661,175325,14,6,"14,6"
3662,175377,9,9,"9,9"
3663,175414,15,11,"15,11"
3664,175428,25,2,"25,2"
3665,175486,16,1,"16,1"
3666,175498,15,5,"15,5"
3667,175500,19,7,"19,7"
3668,175574,30,6,"30,6"
3669,175638,29,9,"29,9"
3670,175655,4,8,"4,8"
3671,175735,30,6,"30,6"
3672,175742,8,10,"8,10"
3673,175812,31,10,"31,10"
3674,175865,24,10,"24,10"
3675,175912,20,11,"20,11"
3676,175996,21,12,"21,12"
3677,176033,7,1,"7,1"
3678,176077,6,3,"6,3"
3679,176097,1,4,"1,4"
3680,176156,6,5,"6,5"
3681,176158,13,12,"13,12"
3682,176239,19,11,"19,11"
3683,176251,24,4,"24,4"
3684,176269,31,3,"31,3"
3685,176290,29,8,"29,8"
3686,176380,16,6,"16,6"
3687,176460,11,5,"11,5"
3688,176509,3,5,"3,5"
3689,176774,28,2,"28,2"
3690,176789,22,8,"22,8"
3691,176800,12,1,"12,1"
3692,176965,8,5,"8,5"
3693,176968,19,12,"19,12"
3694,176972,27,1,"27,1"
3695,177007,13,4,"13,4"
3696,177059,1,10,"1,10"
3697,177076,28,7,"28,7"
3698,177153,12,8,"12,8"
3699,177232,10,7,"10,7"
3700,177253,9,2,"9,2"
3701,177266,24,3,"24,3"
3702,177341,29,5,"29,5"
3703,177345,31,12,"31,12"
3704,177368,23,6,"23,6"
3705,177417,14,9,"14,9"
3706,177532,5,8,"5,8"
3707,177579,16,9,"16,9"
3708,177620,30,11,"30,11"
3709,177643,19,10,"19,10"
3710,177670,10,12,"10,12"
3711,177697,5,3,"5,3"
3712,177730,24,1,"24,1"
3713,177747,16,12,"16,12"
3714,177752,20,1,"20,1"
3715,177773,22,1,"22,1"
3716,177776,5,2,"5,2"
3717,177777,17,1,"17,1"
3718,177786,28,4,"28,4"
3719,177840,26,1,"26,1"
3720,177982,23,5,"23,5"
3721,177992,2,8,"2,8"
3722,178069,13,10,"13,10"
3723,178241,15,3,"15,3"
3724,178273,23,11,"23,11"
3725,178323,4,9,"4,9"
3726,178404,29,10,"29,10"
3727,178453,12,3,"12,3"
3728,178497,9,6,"9,6"
3729,178614,12,3,"12,3"
3730,178724,11,8,"11,8"
3731,178900,3,10,"3,10"
3732,179184,26,7,"26,7"
3733,179431,10,7,"10,7"
3734,179440,15,2,"15,2"
3735,179461,14,2,"14,2"
3736,179554,24,6,"24,6"
3737,179715,16,11,"16,11"
3738,179742,7,6,"7,6"
3739,179809,20,6,"20,6"
3740,179820,16,3,"16,3"
3741,179821,8,8,"8,8"
3742,179837,5,5,"5,5"
3743,179880,25,12,"25,12"
3744,179881,30,1,"30,1"
3745,179941,16,3,"16,3"
3746,179947,4,5,"4,5"
3747,179962,25,10,"25,10"
3748,180264,26,5,"26,5"
3749,180284,16,7,"16,7"
3750,180325,19,5,"19,5"
3751,180339,10,9,"10,9"
3752,180416,27,4,"27,4"
3753,180459,12,5,"12,5"
3754,180513,3,12,"3,12"
3755,180525,28,1,"28,1"
3756,180526,27,4,"27,4"
3757,180553,6,9,"6,9"
3758,180555,20,4,"20,4"
3759,180565,2,4,"2,4"
3760,180620,4,11,"4,11"
3761,180626,21,2,"21,2"
3762,180631,13,11,"13,11"
3763,180639,14,6,"14,6"
3764,180744,29,8,"29,8"
3765,180771,1,6,"1,6"
3766,180839,17,10,"17,10"
3767,180944,25,6,"25,6"
3768,180991,25,12,"25,12"
3769,181040,18,4,"18,4"
3770,181179,19,5,"19,5"
3771,181273,10,4,"10,4"
3772,181324,23,6,"23,6"
3773,181397,4,9,"4,9"
3774,181400,14,3,"14,3"
3775,181423,13,3,"13,3"
3776,181466,22,11,"22,11"
3777,181494,5,7,"5,7"
3778,181539,19,3,"19,3"
3779,181542,10,5,"10,5"
3780,181553,20,4,"20,4"
3781,181571,23,9,"23,9"
3782,181581,6,10,"6,10"
3783,181609,31,8,"31,8"
3784,181651,29,10,"29,10"
3785,181881,30,6,"30,6"
3786,181904,1,11,"1,11"
3787,181917,16,4,"16,4"
3788,181940,31,7,"31,7"
3789,182008,2,1,"2,1"
3790,182055,18,12,"18,12"
3791,182162,31,12,"31,12"
3792,182175,20,1,"20,1"
3793,182206,13,12,"13,12"
3794,182207,23,6,"23,6"
3795,182220,3,6,"3,6"
3796,182240,25,4,"25,4"
3797,182323,4,1,"4,1"
3798,182370,21,5,"21,5"
3799,182417,17,4,"17,4"
3800,182419,28,10,"28,10"
3801,182426,15,12,"15,12"
3802,182598,17,2,"17,2"
3803,182797,6,11,"6,11"
3804,182866,1,3,"1,3"
3805,182874,11,11,"11,11"
3806,182898,5,2,"5,2"
3807,182944,21,7,"21,7"
3808,182956,24,4,"24,4"
3809,182963,23,5,"23,5"
3810,182973,21,1,"21,1"
3811,182976,10,3,"10,3"
3812,183003,15,10,"15,10"
3813,183011,27,7,"27,7"
3814,183093,10,1,"10,1"
3815,183143,16,11,"16,11"
3816,183189,19,12,"19,12"
3817,183292,26,10,"26,10"
3818,183293,11,7,"11,7"
3819,183310,11,4,"11,4"
3820,183370,9,12,"9,12"
3821,183427,6,6,"6,6"
3822,183452,19,6,"19,6"
3823,183486,29,8,"29,8"
3824,183526,1,12,"1,12"
3825,183565,29,9,"29,9"
3826,183609,9,5,"9,5"
3827,183637,12,3,"12,3"
3828,183648,6,9,"6,9"
3829,183742,12,10,"12,10"
3830,183758,20,1,"20,1"
3831,183762,19,4,"19,4"
3832,183836,18,12,"18,12"
3833,183904,11,1,"11,1"
3834,183938,27,2,"27,2"
3835,184095,5,12,"5,12"
3836,184106,30,10,"30,10"
3837,184141,13,7,"13,7"
3838,184218,15,10,"15,10"
3839,184242,28,12,"28,12"
3840,184294,9,10,"9,10"
3841,184348,28,12,"28,12"
3842,184377,25,11,"25,11"
3843,184382,20,3,"20,3"
3844,184396,18,10,"18,10"
3845,184486,21,9,"21,9"
3846,184558,30,5,"30,5"
3847,184615,15,6,"15,6"
3848,184624,29,8,"29,8"
3849,184629,12,9,"12,9"
3850,184661,25,10,"25,10"
3851,184715,12,9,"12,9"
3852,184766,23,10,"23,10"
3853,184795,13,4,"13,4"
3854,184796,15,4,"15,4"
3855,184927,18,4,"18,4"
3856,184928,18,11,"18,11"
3857,184948,4,2,"4,2"
3858,185025,6,1,"6,1"
3859,185026,29,3,"29,3"
3860,185129,25,8,"25,8"
3861,185202,13,9,"13,9"
3862,185330,7,12,"7,12"
3863,185374,23,12,"23,12"
3864,185410,13,11,"13,11"
3865,185451,18,5,"18,5"
3866,185493,3,2,"3,2"
3867,185494,11,5,"11,5"
3868,185636,27,8,"27,8"
3869,185641,23,9,"23,9"
3870,185702,27,11,"27,11"
